id,username,date,text,hashtags,geo
901236963792961536,Team_Bens,2017-08-26 00:16:50+00:00,Prepared for this hurricane shit #staywoke #teambens @Timber Creek… https://www.instagram.com/p/BYPI-mzBXadiqoWrhW0B0wh2GctjO62PUjrLEo0/ …,#staywoke #teambens,
901231064819023872,EricTTung,2017-08-25 23:53:24+00:00,"Official #HurricaneHarvey #Food Gauge. #Houston #Weather #Hurricane #harvey @Houston, Texas https://www.instagram.com/p/BYPGS8RHf4e/",#HurricaneHarvey #Food #Houston #Weather #Hurricane #harvey,
901230908455305216,jenisno,2017-08-25 23:52:47+00:00,"#wino #hurricane #harvey #deweychronicles #movienight @Katy, Texas https://www.instagram.com/p/BYPGOetHIeh/",#wino #hurricane #harvey #deweychronicles #movienight,
901228485582086144,_victoria2013,2017-08-25 23:43:09+00:00,"Hurricane Harvey weekend we are ready! All the foods, water, and we got it stashed away! But… https://www.instagram.com/p/BYPFHz7j0lB/",,
901228446088663041,BLifeAldine,2017-08-25 23:43:00+00:00,Hurricane Harvey set to move ashore late Friday http://bubly.us/aHdX,,
901228391344427009,SCoftheWrG,2017-08-25 23:42:47+00:00,Hurricane Harvey update with our on the scene Apollo. Harvey now a 4 hurricane. @Roger… https://www.instagram.com/p/BYPE-8BgAQg/,,
901227072332283905,swimswamnews,2017-08-25 23:37:32+00:00,"Fortunately, here at #swimswam HQ in Texas, we've got plenty of hurricane supplies.… https://www.instagram.com/p/BYPEe0uj3-R/",#swimswam,
901226479475990529,JesseCarrales,2017-08-25 23:35:11+00:00,Waiting for Hurricane Harvey to arrive. #BeNiceHarvey #PrayForTexas @South Shore Harbour https://www.instagram.com/p/BYPENTsDX7G/,#BeNiceHarvey #PrayForTexas,
901226379794145283,Jess_Carena,2017-08-25 23:34:47+00:00,Left: Hurricane Katrina 2005 right: Hurricane Harvey 2017!!!!! Oh my! #hurricaneharvey… https://www.instagram.com/p/BYPEDplAj6O/,#hurricaneharvey,
901225486541406208,LadyTNicole09,2017-08-25 23:31:14+00:00,"T. Nicole Designs is located Houston,TX and are preparing for Hurricane Harvey to make landfall… https://www.instagram.com/p/BYPDwahDsx9/",,
901224790605930496,TiffanyBiewer,2017-08-25 23:28:28+00:00,Harvey is now a category 4 Hurricane. I'm ready!! Guess that means my urine output will be a… https://www.instagram.com/p/BYPDccKAwGv/,,
901223962893467648,wong_studio,2017-08-25 23:25:11+00:00,Hurricane on its way but am V. excited to play Billy Bragg & Bowie vinyl (in protective plastic… https://www.instagram.com/p/BYPC3ukBlEY/,,
901221448588685312,SoSouth,2017-08-25 23:15:11+00:00,"Hurricane Ike 2008. @Houston, Texas https://www.instagram.com/p/BYPB6zSD3rw/",,
901221266757042176,BarriMedia,2017-08-25 23:14:28+00:00,BREAKING: #Harvey now a category 4 hurricane with 130 mph winds. And slowing down a bit. Moving… https://www.instagram.com/p/BYPB1fUgHCG/,#Harvey,
901221070744813570,SCoftheWrG,2017-08-25 23:13:41+00:00,Update on hurricane Harvey with our on the scene Apollo. @Roger Deards Texas BBQ and All… https://www.instagram.com/p/BYPBsgSAswD/,,
901219021881618432,BarriMedia,2017-08-25 23:05:33+00:00,"There are still more questions than answers, but the latest forecast has Hurricane Harvey… https://www.instagram.com/p/BYPAx40AY54/",,
901217919014776833,RedShoesRedWine,2017-08-25 23:01:10+00:00,"Here in Texas, we've been watching Hurricane Harvey intensify and head towards our coast over… https://www.instagram.com/p/BYPAUK1D7uV/",,
901217252262920193,chickabrava,2017-08-25 22:58:31+00:00,Ha! #repost #hurricane #harvey #hunkerdown #houston #htown @… https://www.instagram.com/p/BYPABE0AH0OHKe3z6maWZalHXZPg_4scrXYHv80/ …,#repost #hurricane #harvey #hunkerdown #houston #htown,
901216201698942976,SofiiaStrykova,2017-08-25 22:54:20+00:00,We made it through the hurricane #harvey to see the Houston NASA Space Center Earlier today… https://www.instagram.com/p/BYO_Yq7DOKQ/,#harvey,
901215019010060289,Ctycksen,2017-08-25 22:49:38+00:00,Definitely prepared for the hurricane @MarieDennise #hurricane #hurricaneharvey #htx #houston… https://www.instagram.com/p/BYO-_0Ihy94/,#hurricane #hurricaneharvey #htx #houston,
901210829743423488,karlbaughman,2017-08-25 22:33:00+00:00,"While we await Hurricane Harvey, it's an Oktoberfest contest with beer kind of night #harvey… https://www.instagram.com/p/BYO9GD9ng--/",#harvey,
901207875820806144,jonestrainer,2017-08-25 22:21:15+00:00,"Hurricane Food!! @Alief, Houston https://www.instagram.com/p/BYO7vtZlELd/",,
901207190349824000,713JuiceBar,2017-08-25 22:18:32+00:00,There's a hurricane coming? Well that's not stopping Kyla from getting a juice cleanse!… https://www.instagram.com/p/BYO7b5enL8H/,,
901206925647499264,PwrSerg,2017-08-25 22:17:29+00:00,"Ready for hurricane!!! (@Around the Corner - @arnd_thecorner in Houston, TX w/ @mellymtz @chandrawest)https://www.swarmapp.com/c/dTJjxr6q0b2",,
901206204956909568,Mrjdavis84,2017-08-25 22:14:37+00:00,Hurricane party starts now!! #hurricane #harvey #hurricaneparty… https://www.instagram.com/p/BYO6_GcHv_FiCIhvgy8STB87jKr7AfSr2DinuE0/ …,#hurricane #harvey #hurricaneparty,
901205788341010434,scotty_griffin,2017-08-25 22:12:58+00:00,"Tonight's Sin City Sinners show in Houston, TX has been cancelled due to Hurricane Harvey. We… https://www.instagram.com/p/BYO6zYCnScs/",,
901205134029410304,SofiiaStrykova,2017-08-25 22:10:22+00:00,We made it through the hurricane #harvey to see the Houston NASA Space Center Earlier today… https://www.instagram.com/p/BYO6gJFjP2Z/,#harvey,
901203032318197760,karinanova,2017-08-25 22:02:01+00:00,Así mi vista... #houston#huracan#hurricaneharvey2017 #hurricane#huracanharvey#timelapse en… https://www.instagram.com/p/BYO5jA7n46H/,#houston #huracan #hurricaneharvey2017 #hurricane #huracanharvey #timelapse,
901202575265017857,lissysalt,2017-08-25 22:00:12+00:00,How I roll when there is a hurricane brewing outside the airport! #hurricane #hurricaneharvey… https://www.instagram.com/p/BYO5V28DmG3/,#hurricane #hurricaneharvey,
901200696866766849,SCoftheWrG,2017-08-25 21:52:44+00:00,An update on hurricane Harvey with our on the scene Zurk. @Sugar Land Stables https://www.instagram.com/p/BYO4dkiFEp-/,,
901198193064517632,jules_69,2017-08-25 21:42:47+00:00,Last trip to the grocery store completed. Hurricane supplies #hurricaneharveyprep… https://www.instagram.com/p/BYO3WDbDjZ6/,#hurricaneharveyprep,
901197857881030656,thegrandyman16,2017-08-25 21:41:27+00:00,"Hurricane Harvey @Houston, Texas https://www.instagram.com/p/BYO3MO8HIQK/",,
901196733207543808,ragupesto,2017-08-25 21:36:59+00:00,#Houston #harvey #weather #hurricane en Ragú & Pesto https://www.instagram.com/p/BYO2rPhAbbj/,#Houston #harvey #weather #hurricane,
901194824220594177,burrle5,2017-08-25 21:29:24+00:00,Trying to eat healthy @before head home and prepare for this Harvey Hurricane… https://www.instagram.com/p/BYO1iocjHCj/,,
901191644816580608,CruHome,2017-08-25 21:16:46+00:00,Hurricane Harvey POP Event! *Moved To TONIGHT!!* C2U MEMBERS RECEIVE 20% OFF ITEMS + FREE… https://www.instagram.com/p/BYO0XNpBRiv/,,
901190569874956288,KrupaliByDesign,2017-08-25 21:12:29+00:00,"Hurricane Harvey Vibes // @hilaryduff #lettgerainfall @Houston, Texas https://www.instagram.com/p/BYOz4CxD9r6/",#lettgerainfall,
901190064226566144,MissouriCityBL,2017-08-25 21:10:29+00:00,The Hurricane Harvey rush leaves more gas tanks unfilled http://bubly.us/aHSj,,
901189917174358017,josephTnorris,2017-08-25 21:09:54+00:00,Hurricane violin lessons with Anthony. :) #harvey #violinlessons #suzukiviolinlessons @… https://www.instagram.com/p/BYOzkpbD4Rr/,#harvey #violinlessons #suzukiviolinlessons,
901188792572416006,BLifeHumble,2017-08-25 21:05:26+00:00,"Hurricane Harvey causing flight cancellations, delays at Houston airports http://bubly.us/aHRz",,
901187306270453761,SouthHoustonBL,2017-08-25 20:59:31+00:00,"Hurricane Harvey causing flight cancellations, delays at Houston airports http://bubly.us/aHTO",,
901186515841273859,BLifeMontrose,2017-08-25 20:56:23+00:00,2017 C-Suite Awards ceremony postponed due to hurricane http://bubly.us/aHSs,,
901184903009665024,JonAgCM,2017-08-25 20:49:58+00:00,You Cooking In The Hurricane Chef?! You Buyin' I'm Fryin... ... Just #FollowTheSmell TO… https://www.instagram.com/p/BYOxTQtB9hf/,#FollowTheSmell,
901183731427311617,killerb00tsman,2017-08-25 20:45:19+00:00,Hurricane beer - Drinking The Green Room IPA by @UncleBillys @Casa de Tidalwave —http://untp.beer/s/c495632958,,
901183552884166656,theflathouston,2017-08-25 20:44:36+00:00,This flight isn't cancelled DJ Sun and Melodic will be here for all you Hurricane Harvey Party… https://www.instagram.com/p/BYOwsAlhBSI/,,
901183281101754373,BLifeAldine,2017-08-25 20:43:32+00:00,United Airlines bracing for Hurricane Harvey's impact on operations http://bubly.us/aHR0,,
901183279319183360,BLifeAldine,2017-08-25 20:43:31+00:00,"Hurricane Harvey causing flight cancellations, delays at Houston airports http://bubly.us/aHQz",,
901183187954651136,BLifeAcresHomes,2017-08-25 20:43:09+00:00,Hurricane Harvey causes strikers to seek cover http://bubly.us/aHQv,,
901182389510176768,FoodTechDemetri,2017-08-25 20:39:59+00:00,"Way faster than Hurricane Harvey can spin, at 3500 rpm, this new Vertical Cutter Mixer can… https://www.instagram.com/p/BYOwKCNjHV3/",,
901181578948333569,TexasDevin,2017-08-25 20:36:46+00:00,"Hurricane prep. Both do 1d8 base damage. Battleaxe is 1/3 the price, but naginata does 4x damage… https://www.instagram.com/p/BYOvyPIjJtv/",,
901177378969440256,CynicalLongkat,2017-08-25 20:20:04+00:00,"Hurricane rations (at @PaneraBread in Spring, TX)https://www.swarmapp.com/c/dywP5MFYC1V",,
901174855789232128,iamkingkendrick,2017-08-25 20:10:03+00:00,Preparing for Hurricane Harvey two faced ass. @Tiger Liquor https://www.instagram.com/p/BYOsu3MljAh/,,
901173246569172992,BarriMedia,2017-08-25 20:03:39+00:00,BREAKING: Hurricane #Harvey now a major Category 3 hurricane; 120 mph winds; just off south… https://www.instagram.com/p/BYOsAVVgK57/,#Harvey,
901173072006451204,EyeElegance,2017-08-25 20:02:58+00:00,Hurricane Harvey may be putting a damper on your day but stop by our Montrose Boutique and get… https://www.instagram.com/p/BYOr65RBd6x/,,
901172164258394112,TNicoleDesigns,2017-08-25 19:59:21+00:00,"T. Nicole Designs is located Houston,TX and are preparing for Hurricane Harvey to make landfall… https://www.instagram.com/p/BYOrgeWnQ6e/",,
901169620454842368,lglrealty,2017-08-25 19:49:15+00:00,Current mood #harvey #hurricane #thisishouston #heb @H-E-B Grocery https://www.instagram.com/p/BYOqWdWnOLZ/,#harvey #hurricane #thisishouston #heb,
901166958602854401,mercerdreamhome,2017-08-25 19:38:40+00:00,Hurricane a coming. Schools closed. Grocery shelves empty. Light… https://www.instagram.com/p/BYOpJLvFBJ60sNRP0kXuMqs5KdEHB4fFdMJbaM0/ …,,
901159543366754304,GettaGo,2017-08-25 19:09:12+00:00,Just picking up some Hurricane Harvey supplies. #Tapey revivalmarket @Revival Market https://www.instagram.com/p/BYOlxTPhclb/,#Tapey,
901157262093373441,karlbaughman,2017-08-25 19:00:08+00:00,"It's coming! #hurricane #harvey #texas @Houston, Texas https://www.instagram.com/p/BYOkvGFHKuG/",#hurricane #harvey #texas,
901154933290000384,SCoftheWrG,2017-08-25 18:50:53+00:00,A hurricane report by our on the inside Squishy with back up help from Chole and Orthos. @… https://www.instagram.com/p/BYOjrDOlcUu/,,
901152014939283456,SCoftheWrG,2017-08-25 18:39:17+00:00,Oops caught our on the scene of Hurricane Harvey off guard on the first post. @Roger Deards… https://www.instagram.com/p/BYOiNK0Fgfy/,,
901151615939379200,khobretti,2017-08-25 18:37:42+00:00,Tonight's benefit show has been postponed due to Hurricane Harvey. Go listen to the playlist… https://www.instagram.com/p/BYOiKk4gdRg/,,
901151008662978561,ryandybala,2017-08-25 18:35:17+00:00,First beer of the hurricane party - Drinking a Pub Crawl by @saintarnold @Jinya Ramen Bar —http://untp.beer/s/c495552749,,
901150340401307649,tiannahall,2017-08-25 18:32:38+00:00,Yeahhhh. I'm the crazy kween up in the nail salon to prepare for the hurricane. … https://www.instagram.com/p/BYOhlYcnRKo/,,
901149754138255360,aptleasefinders,2017-08-25 18:30:18+00:00,Be careful houston Hurricane Harvey is coming and is a Category 3. Check out our feed for tips… https://www.instagram.com/p/BYMuuyQAovn/,,
901148786260676608,Chef_Kandar,2017-08-25 18:26:27+00:00,Went to #hereeverythingsbetter last night for some essentials before #hurricane #harvey hits… https://www.instagram.com/p/BYOg38KgvZi/,#hereeverythingsbetter #hurricane #harvey,
901147282086649856,DMonroe86,2017-08-25 18:20:29+00:00,"Bout to be in Hurricane Harvey like #31looksgoodonme #MsMonroe @Houston, Texas https://www.instagram.com/p/BYOgJkIHnh6/",#31looksgoodonme #MsMonroe,
901146899062734848,sameerafaridi,2017-08-25 18:18:57+00:00,Poshak Houston will be closed due to the threat of inclement weather from Hurricane Harvey !… https://www.instagram.com/p/BYOgBB7Hp9W/,,
901144066217304064,TSHANIW,2017-08-25 18:07:42+00:00,This is how me and my #riders prep for #harvey #hurricane #tropicalstorm churrascosriveroaks the… https://www.instagram.com/p/BYOeu8AnSQu/,#riders #harvey #hurricane #tropicalstorm,
901143278506135557,BLifeWestU,2017-08-25 18:04:34+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHJb,,
901143277122064384,BLifeWestU,2017-08-25 18:04:34+00:00,Hurricane Harvey News http://bubly.us/aHJa,,
901142757149945856,SummerwoodBL,2017-08-25 18:02:30+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHJL,,
901142320330006530,SouthHoustonBL,2017-08-25 18:00:46+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHJ9,,
901142233168195584,BLifeSheldon,2017-08-25 18:00:25+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHJ6,,
901142054755020802,BLifeRiverOaks,2017-08-25 17:59:42+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHIz,,
901141797824540672,BLifePineyPoint,2017-08-25 17:58:41+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHIv,,
901141534740971520,BLifeMontrose,2017-08-25 17:57:38+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHIo,,
901141361587613696,MissouriCityBL,2017-08-25 17:56:57+00:00,The Salvation Army of Greater Houston is Ready to Respond to Hurricane Harvey http://bubly.us/aHIl,,
901141360299954177,MissouriCityBL,2017-08-25 17:56:57+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHIk,,
901141186450214912,BLifeMemorial,2017-08-25 17:56:15+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHIe,,
901140847793651712,painmuzikstudio,2017-08-25 17:54:55+00:00,Working on a project today while watching out for #hurricane #harvey need #mixing #mastering or… https://www.instagram.com/p/BYOdRIbBJoF/,#hurricane #harvey #mixing #mastering,
901140752507576320,BLifeLeagueCity,2017-08-25 17:54:32+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHIV,,
901140750712307714,BLifeLeagueCity,2017-08-25 17:54:32+00:00,Hurricane Harvey Update http://bubly.us/aHIU,,
901140492431360001,BLifeKingwood,2017-08-25 17:53:30+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHIN,,
901140356305215488,SunlightSilver,2017-08-25 17:52:57+00:00,"#hurricane #goldendoodle @Houston, Texas https://www.instagram.com/p/BYOdCMxh23BqisU4k_FgqFqTa6z6Cnu5jXwOq80/ …",#hurricane #goldendoodle,
901140229301645312,JacintoCityBL,2017-08-25 17:52:27+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHID,,
901140143893086208,BLifeHumble,2017-08-25 17:52:07+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHIC,,
901139882688610304,BLifeGalenaPark,2017-08-25 17:51:05+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHI5,,
901139710063644673,BLifeFresno,2017-08-25 17:50:23+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHI1,,
901139363752546305,BLifeDeerPark,2017-08-25 17:49:01+00:00,The Salvation Army of Greater Houston is Ready to Respond to Hurricane Harvey http://bubly.us/aHHu,,
901139362250969088,BLifeDeerPark,2017-08-25 17:49:00+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHHt,,
901139187138801665,dhvmoon,2017-08-25 17:48:19+00:00,"Hurricane preparedness kit. We're ready! #hurricane #harvey @Houston, Texas https://www.instagram.com/p/BYOcgyblNAz/",#hurricane #harvey,
901138666868920321,BLifeBaytown,2017-08-25 17:46:15+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHHX,,
901138320645918720,BLifeAlief,2017-08-25 17:44:52+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHH6,,
901138233337290752,BLifeAldine,2017-08-25 17:44:31+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHH3,,
901138146687148032,BLifeAftonOaks,2017-08-25 17:44:11+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHH1,,
901138061056258049,BLifeAcresHomes,2017-08-25 17:43:50+00:00,Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims http://bubly.us/aHGz,,
901137672663642112,hmelrose,2017-08-25 17:42:18+00:00,"Hurricane Harvey got you worried? Don't stress, I have a plan! #hurricane #hurricaneharvey… https://www.instagram.com/p/BYObqvBl2dQ/",#hurricane #hurricaneharvey,
901135574743908353,newdaybigsub,2017-08-25 17:33:57+00:00,HURRICANE HAIR come and get it we are doing HURRICANE HAIR services at your YOREYS URBAN BEAUTY… https://www.instagram.com/p/BYOa2yaArVj/,,
901134284454539269,irocec,2017-08-25 17:28:50+00:00,When your city is about to get plowed by a hurricane & you're wishing for sunny days :… https://www.instagram.com/p/BYOaSd3ljgN/,,
901132177110216704,CavanaughNweze,2017-08-25 17:20:27+00:00,"At Home with thenwezes! Hurricane or not, we keep, at minimum, 5-7 gallons of alkaline water on… https://www.instagram.com/p/BYOZUycj3vK/",,
901131987150184448,Bariscos,2017-08-25 17:19:42+00:00,When you're the blue dot #hunkerdown #hurricane #harvey #hurricaneharvey #catastrophic #radar… https://www.instagram.com/p/BYOZF-2gq7q/,#hunkerdown #hurricane #harvey #hurricaneharvey #catastrophic #radar,
901131668639158273,Bariscos,2017-08-25 17:18:26+00:00,When you're the blue dot #hunkerdown #hurricane #harvey #hurricaneharvey #catastrophic #radar… https://www.instagram.com/p/BYOZF-2gq7q/,#hunkerdown #hurricane #harvey #hurricaneharvey #catastrophic #radar,
901131612846305280,inSPIRERockTX,2017-08-25 17:18:13+00:00,"Some folks are taking advantage of the Hurricane Day to come get high and dry! Yes, we're open… https://www.instagram.com/p/BYOY_9Dle1k/",,
901129723828416512,CodyRayTxMusic,2017-08-25 17:10:42+00:00,In the spirit of hurricane season here's an appropriate song by the… https://www.instagram.com/p/BYOYKZIH_BfeoAd6SzOByZDirp4djUIpcAxvvg0/ …,,
901129104656785409,MsIndependentGP,2017-08-25 17:08:15+00:00,With Hurricane Harvey on the way the thought of being secluded at home for days with nothing to… https://www.instagram.com/p/BYOX6uNnfch/,,
901127205484453890,JenValencia,2017-08-25 17:00:42+00:00,"Hurricane, what? #harvey2017 #stormprep (@Lupe Tortilla - Houston Heights) https://www.swarmapp.com/c/5ijrjKejerS pic.twitter.com/gNUjch9f90",#harvey2017 #stormprep,
901125060290764802,sophianicolee_,2017-08-25 16:52:11+00:00,It's been a very busy week and with Hurricane Harvey is headed to Houston everyone is bunkering… https://www.instagram.com/p/BYOWFZ2Fuq0/,,
901124451869306880,BARC_Houston,2017-08-25 16:49:46+00:00,Follow us on Snapchat to see how BARC prepares for Hurricane Harvey! @BARC https://www.instagram.com/p/BYOVv9Uhliw/,,
901124311808970752,TheBarkingPigTX,2017-08-25 16:49:12+00:00,This weekend fun!!! Come check out our Hit you like a Hurricane List! $6 #hurricane #harvey… https://www.instagram.com/p/BYOVwNhlJs7/,#hurricane #harvey,
901123973794189312,EGHtown,2017-08-25 16:47:52+00:00,"Hurricane preparation means I will be cooking a pot of beans. #hurricanehenry (at @Kroger in Houston, TX)https://www.swarmapp.com/c/i2gOXGABTeS",#hurricanehenry,
901123380077879298,pinky_qm,2017-08-25 16:45:30+00:00,Come have a hurricane before the storm to clam down #teamlogans… https://www.instagram.com/p/BYOVUvfh0HO0NtblhpF87_nh3RXXU-ZHbaUthg0/ …,#teamlogans,
901122496115519488,ImperialVaporCo,2017-08-25 16:41:59+00:00,"We are open until 9pm today! Come get your hurricane supplies: 50% off all house juice, 25% off… https://www.instagram.com/p/BYOU64xAvX5/",,
901119841049886721,iCoachBizPros,2017-08-25 16:31:26+00:00,HURRICANE HARVEY - We are ready to welcome you to Texas... just come quick & get the hell out… https://www.instagram.com/p/BYOTtruFzMc/,,
901110853289689088,Oscarfoli,2017-08-25 15:55:43+00:00,"Ummm huh, y'all don't even know what #gluten is #wewillsurvive #bread #houston #texas #hurricane… https://www.instagram.com/p/BYOPoIyh7HE/",#gluten #wewillsurvive #bread #houston #texas #hurricane,
901110407925948416,CK_Chocolates,2017-08-25 15:53:57+00:00,Stop in for your hurricane sweets #hurricaine #chocolate @Copper Kettle Chocolate Factory https://www.instagram.com/p/BYOPa_RjZNA/,#hurricaine #chocolate,
901109217687465984,LauraOdelius,2017-08-25 15:49:13+00:00,"Current radar. @wunderground #hurricane #harvey @Spring Trails, Spring, Texas https://www.instagram.com/p/BYOO0aNB-Xp/",#hurricane #harvey,
901107150554103808,JamesArce,2017-08-25 15:41:01+00:00,This is all of Houston right now! LOL. Time to head to work! #houston #tx #texas #hurricane… https://www.instagram.com/p/BYON8ZDF4kC/,#houston #tx #texas #hurricane,
901105297850327040,PrisonBreakTatt,2017-08-25 15:33:39+00:00,Everyone getting ready for the Hurricane and here I am.... wtf! unbelievable! Lmfao! . This… https://www.instagram.com/p/BYONGroAXS4/,,
901104377032830977,karronkroeger,2017-08-25 15:29:59+00:00,Waiting for the hurricane #harveythehurricane #babygurl #myotherchildrenhavefourlegs #hurricane… https://www.instagram.com/p/BYOMrnCgsna/,#harveythehurricane #babygurl #myotherchildrenhavefourlegs #hurricane,
901104071117025281,sookie_fied,2017-08-25 15:28:46+00:00,Did someone say HURRICANE? Our service may be sketchy through Monday or Tuesday due to… https://www.instagram.com/p/BYOMipkngja/,,
901102007175573504,natrochner_ifbb,2017-08-25 15:20:34+00:00,JC is ROCHin out today.. Hurricane Harvey Party at @theirondengym #rochfitness #idp @The Iron… https://www.instagram.com/p/BYOLmf6nmko/,#rochfitness #idp,
901095549998424064,_MsTexas,2017-08-25 14:54:55+00:00,"Hurricane survival (at @GoldsGymBearcre in Houston, TX)https://www.swarmapp.com/c/i3xgFoxQPZc",,
901090065434025984,pauliepetro,2017-08-25 14:33:07+00:00,"I'm usually with Harvey Specter on this one, but Harvey the Hurricane has something else to say.… https://www.instagram.com/p/BYOGLDIg8b9/",,
901086009273847810,jemarble,2017-08-25 14:17:00+00:00,Stay safe in hurricane Harvey Houston people. I know this has nothing to do with the… https://www.instagram.com/p/BYOEVV0lJHY/,,
901084306113667072,gvolounge713,2017-08-25 14:10:14+00:00,The party not stopping!!! #HurricaneHarveyKickback TONIGHT @epic22lounge $5 HURRICANE DAY &… https://www.instagram.com/p/BYODjSpnGwp/,#HurricaneHarveyKickback,
901081609977212928,HoustonCookies,2017-08-25 13:59:31+00:00,"To give our employees an opportunity to safely prepare for the hurricane, we are announcing… https://www.instagram.com/p/BYOCU-5noUS/",,
901079384924213249,Edward_Brinkley,2017-08-25 13:50:41+00:00,Hurricane Preparedness #hurricaneharvey #hurricaneparty #floodparty @Downtown Houston https://www.instagram.com/p/BYOBULyls4j/,#hurricaneharvey #hurricaneparty #floodparty,
901079215461867520,DedricWalker,2017-08-25 13:50:00+00:00,I am appreciating how symmetrical and colorful Hurricane Harvey appears on radar. I do not miss… https://www.instagram.com/p/BYOBPOVh2uc/,,
901078097860206593,eatarabella,2017-08-25 13:45:34+00:00,We will be closed today as we brace for Hurricane #harvey with our fellow Houstonians. Stay safe… https://www.instagram.com/p/BYOAu6bAMJN/,#harvey,
901075606133256193,alisonkent,2017-08-25 13:35:40+00:00,you can only fool yourself for so long that it's not coming #hurricane #harvey #hurricaneharvey… https://www.instagram.com/p/BYN_mVlhiyt/,#hurricane #harvey #hurricaneharvey,
901072451806691330,CrashDunlap,2017-08-25 13:23:08+00:00,Go away Harvey! #hurricane #harvey #hurricaneharvey #solocup #flood #houston @The Abby At… https://www.instagram.com/p/BYN-KicgD7U/,#hurricane #harvey #hurricaneharvey #solocup #flood #houston,
901071634731282433,KATonTV,2017-08-25 13:19:53+00:00,"Helping you through Hurricane Harvey - if you are in a mandatory evacuation zone, it is time to… https://www.instagram.com/p/BYN9y3lg1Ky/",,
901069865406140417,TiSharaHill,2017-08-25 13:12:51+00:00,"The rain from #Hurricane #Harvey has started @Atascocita, Texas https://www.instagram.com/p/BYN8_jrFV3N5t7XZVs5P3g_yR4wMlrcUlFgDOE0/ …",#Hurricane #Harvey,
901068384552587265,tbaudin,2017-08-25 13:06:58+00:00,"Got hurricane supplies for joshua_baudin taken care of! @Westside, Houston, Texas https://www.instagram.com/p/BYN8KRhFkxP/",,
901067990975881218,douglaswilson,2017-08-25 13:05:24+00:00,"Here we go again... another bloody hurricane! (@Randalls in Bellaire, TX) https://www.swarmapp.com/c/caMeZ7RkAtb",,
901066942697660418,SeperatedSelf,2017-08-25 13:01:14+00:00,Hello Harvey. This is these DiSomma's first hurricane. We are… https://www.instagram.com/p/BYN7qNMHzbir1DdSWbntxfY1cKudUWaE4XSuFY0/ …,,
901063462066954240,Jess0486,2017-08-25 12:47:24+00:00,Even a hurricane won't stop me from Thriving! #hurricaneharvey #prepared #morningperson #duo… https://www.instagram.com/p/BYN6EyZg_EN/,#hurricaneharvey #prepared #morningperson #duo,
901062615673262081,CatholicJRNE,2017-08-25 12:44:03+00:00,"My Essentials Survival Kit. Hurricane Harvey!!! JesusTime, CoffeeTime, Movies, Games, quality… https://www.instagram.com/p/BYN5sfUjm8t/",,
901061746676318208,IAmFatGirlSlimm,2017-08-25 12:40:35+00:00,The craziest thing is I didn't even know a hurricane was coming..... I'm from Florida though… https://www.instagram.com/p/BYN5SwLFCTh/,,
901060115041734657,highspeedphoto,2017-08-25 12:34:06+00:00,And here it comes... First hurricane rain in my commute in to work. A little excited... Inner… https://www.instagram.com/p/BYN4ji4jT5t/,,
901057140332281856,JoepPalomo,2017-08-25 12:22:17+00:00,Can you say hurricane doughnuts @B&B Donuts https://www.instagram.com/p/BYN3M5ZFAWK/,,
901051578697863168,DebBarrett,2017-08-25 12:00:11+00:00,Back home with fluffy coffee to get ready for Hurricane Harvey's… https://www.instagram.com/p/BYN0rXpArVfkskq0cMsxwbk5tkanFElPNOLZSo0/ …,,
